Our_ID,Native_id,gst_number,Company Name,Category(Search),Entity,Functionalities,Address,HQ_Country_City_Address,profile_url,catalog_mobile_url,Year_Of_Establishment,Ownership_Type,Employee_Size,Revenue_Range,Main_Channels,Markets_Served,Sustainability_Traceability_Notes,Certifications,Confidence_Rating,Key_Contact_Person_Designation,Key_Contact_Person,email,Production_Sites,Export_Destinations,Key_Clients,Source_URLs ,Collection_Date,Recent_News,Short_Overview,Product_Portfolio,map_url
,168284,,Dr Clark Store,Amino Acids manufacturer,Raw material,Exporter,"POB 161080,  San Diego, California, 92176, United States",,/dr-clark-store-168284/,,,,,,,,,,,,Oskar M Thorvaldsson,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Dr Clark Store+POB+161080,+San Diego+California+92176+United States"
,1205499,,Taizhou Hisource International Trade Co. Ltd.,Amino Acids manufacturer,Raw material,Exporter,"7/F, YAODA MANSION, NO. 289, SHIFU ROAD, JIAOJANG Taizhou City, Zhejiang, 318020, China",,/taizhou-hisource-international-trade-co-ltd-1205499/,,,,,,,,,,,General Manager,Mr. Daniel Wang,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Taizhou Hisource International Trade Co. Ltd.+7/F,+YAODA+MANSION,+NO.+289,+SHIFU+ROAD,+JIAOJANG+Taizhou City+Zhejiang+318020+China"
,6309263,,"A.J INTERNATIONAL CO., LTD.",Amino Acids manufacturer,Raw material,Exporter,"HEFEI, ANHUI, Hefei, Anhui Province, 230001, China",,/a-j-international-co-ltd-6309263/,,,,,,,,,,,,Mr.,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=A.J International Co., Ltd.+HEFEI,+ANHUI,+Hefei+Anhui Province+230001+China"
,6075271,,Tablemark co. Ltd.,Amino Acids manufacturer,Raw material,Exporter,"5-14, Haneda Asahicho Ota-Ku,  Tokyo, Tokyo, Japan",,/tablemark-co-ltd-6075271/,,,,,,,,,,,,Mr. Mikio Morioka,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Tablemark Co. Ltd.+5-14,+Haneda+Asahicho+Ota-Ku,+Tokyo+Tokyo+Japan"
,1085231,,Taiwan Amino Acids,Amino Acids manufacturer,Raw material,Manufacturer,"5F-3 NO. 158, Chung-Cheng 3rd road, Kaohsiung, Kaohsiung Shih, Taiwan",,/taiwan-amino-acids-1085231/,,,,,,,,,,,,mr. Jim Tsai,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Taiwan Amino Acids+5F-3+NO.+158,+Chung-Cheng+3rd+road,+Kaohsiung+Kaohsiung Shih+Taiwan"
,3609517,,Shaanxi Maxsun,Amino Acids manufacturer,Raw material,Manufacturer | Exporter | Trader | Supplier,"Rm 812, Shenye Building, No. 25, Jiefang Road, Xian, Shaanxi, 710004, China",,/shaanxi-maxsun-3609517/,,,,,,,,,,,,Ms. Rita Tang,myzhangxia666@163.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Shaanxi Maxsun+Rm+812,+Shenye+Building,+No.+25,+Jiefang+Road,+Xian+Shaanxi+710004+China"
,2863989,,Jiangsu Chong Yi Technology Co. Ltd.,Amino Acids manufacturer,Raw material,Manufacturer | Exporter | Trader,"Jin Bao Garden 4-907, Hong Wu Road No.333, Nanjing, Jiangsu, 210000, China",,/jiangsu-chong-yi-technology-co-ltd-2863989/,,,,,,,,,,,,Mr. Shawn Huang,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Jiangsu Chong Yi Technology Co. Ltd.+Jin+Bao+Garden+4-907,+Hong+Wu+Road+No.333,+Nanjing+Jiangsu+210000+China"
,3760638,,Wuhan Yuan Long Yi international trading company,Amino Acids manufacturer,Raw material,Manufacturer | Exporter | Trader,"Lotus Pond Residence 2504, JiuYun Building, Jianghan District, Wuhan, Hubei, 430010, China",,/wuhan-yuan-long-yi-international-trading-company-3760638/,,,,,,,,,,,,Mr. yuanwang08,yuanwang08@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Wuhan Yuan Long Yi International Trading Company+Lotus+Pond+Residence+2504,+JiuYun+Building,+Jianghan+District,+Wuhan+Hubei+430010+China"
,3652265,,"CHENGDU YUEKANG S & T CO., LTD.",Amino Acids manufacturer,Raw material,Exporter | Trader | Supplier,"NO. 84 1-1 612# XIDA STREET, QINGYANG DISTRICT, 
 Chengdu, Sichuan, 610000, China",,/chengdu-yuekang-s-t-co-ltd-3652265/,,,,,,,,,,,,Mr. Justin J,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Chengdu Yuekang S & T Co., Ltd.+NO.+84+1-1+612#+XIDA+STREET,+QINGYANG+DISTRICT,+\\015\\012+Chengdu+Sichuan+610000+China"
,1604464,,"Shanghai Plus Bio-Sci & Tech Co., Ltd.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"500-2# Caobao Road, Shanghai, Shanghai, China",,/shanghai-plus-bio-sci-tech-co-ltd-1604464/,,,,,,,,,,,,chen Helen,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Shanghai Plus Bio-Sci & Tech Co., Ltd.+500-2#+Caobao+Road,+Shanghai+Shanghai+China"
,1109881,,Donboo Amino Acid Company,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"RM C-701, Wang Jiang Building, #42 East Ren Ming Road, Nantong, Taizhou, Jiangsu Sheng, 226000, China",,/donboo-amino-acid-company-1109881/,,,,25,,,,,,,,mr. Michael Hua,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Donboo Amino Acid Company+RM+C-701,+Wang+Jiang+Building,+#42+East+Ren+Ming+Road,+Nantong,+Taizhou+Jiangsu Sheng+226000+China"
,3266601,,"Beijing Fortune Star S&T Development Co., Ltd.",Amino Acids manufacturer,Raw material,Exporter | Supplier,"Zhuyuan 2-2-201, Mingliuhuayuan, Beiqijia, Changping Dist.,  Changping, Beijing, 102209, China",,/beijing-fortune-star-st-development-co-ltd-3266601/,,,,,,,,,,,,Ms. Molly Liao,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Beijing Fortune Star S&T Development Co., Ltd.+Zhuyuan+2-2-201,+Mingliuhuayuan,+Beiqijia,+Changping+Dist.,+Changping+Beijing+102209+China"
,26498016,,FATTEN MOLECULES PRIVATE LIMITED ,Amino Acids manufacturer,Raw material,Manufacturer | Supplier,"Krishna Compound, Amroha Road, Mandi Dhanaura, Jyotiba Phule Nagar,  Amroha, Uttar Pradesh, 244231, India",,/fatten-molecules-private-limited-26498016/,,,,,,,,,,,,Mr. KIRAT SINGH,kabbcert@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Fatten Molecules Private Limited+Krishna+Compound,+Amroha+Road,+Mandi+Dhanaura,+Jyotiba+Phule+Nagar,+Amroha+Uttar Pradesh+244231+India"
,1021869,,SENN CHEMICALS,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"POST BOX 267, GUIDO SENN STRASSE 1, CH-8157,  Dielsdorf, Zurich, Switzerland",,/senn-chemicals-1021869/,,,,,,,,,,,,Mr.,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Senn Chemicals+POST+BOX+267,+GUIDO+SENN+STRASSE+1,+CH-8157,+Dielsdorf+Zurich+Switzerland"
,1014586,,FORMIL QUIMICA LTDA,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"estrada velda de ltu 800,  Jandira, Sao Paulo, 6612250, Brazil",,/formil-quimica-ltda-1014586/,,,,,,,,,,,,Mr. Serafim Branco Neto,serafim.branco@formil.com.br,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Formil Quimica Ltda+estrada+velda+de+ltu+800,+Jandira+Sao Paulo+6612250+Brazil"
,1214596,,"zhangjiagang huachang pharmaceutical co., ltd.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"NO. 8, GuoTai North Road, Economical Development District,  Zhangjiangang, Jiangsu, 215600, China",,/zhangjiagang-huachang-pharmaceutical-co-ltd-1214596/,,,,,,,,,,,marketing &sales dept. manager,George zhong,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Zhangjiagang Huachang Pharmaceutical Co., Ltd.+NO.+8,+GuoTai+North+Road,+Economical+Development+District,+Zhangjiangang+Jiangsu+215600+China"
,34242883,,Sisco Research Laboratory Pvt Ltd.,Amino Acids manufacturer,Raw material,Manufacturer | Supplier,"69/6A, Rama Rd, Block C, Najafgarh Road Industrial Area, New Delhi, Delhi, 110015, India",,/sisco-research-laboratory-pvt-ltd-34242883/,,,,,,,,,,,Director,Mr. Ravi Kant,rkant@srlchem.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sisco Research Laboratory Pvt Ltd.+69/6A,+Rama+Rd,+Block+C,+Najafgarh+Road+Industrial+Area,+New Delhi+Delhi+110015+India"
,31856944,,Awell Ingredients Co. Ltd.,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"10/F, Building 3, Wantong Industrial Park, No. 520, Wangjiang West Road, High-Tech Zone, Hefei, Anhui Province, 230088, China",,/awell-ingredients-co-ltd-31856944/,,,,,,,,,,,,Ofina,awi09@awelling.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Awell Ingredients Co. Ltd.+10/F,+Building+3,+Wantong+Industrial+Park,+No.+520,+Wangjiang+West+Road,+High-Tech+Zone,+Hefei+Anhui Province+230088+China"
,3277813,,Shenyang Greenpower International Trading Co. Ltd.,Amino Acids manufacturer,Raw material,Exporter | Trader,"Room NO. 921, Shen He District, North Station Road No. 77, guangda Building,  Shenyang, Liaoning, 110012, China",,/shenyang-greenpower-international-trading-co-ltd-3277813/,,,,,,,,,,,,Ms. Salome Shen,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Shenyang Greenpower International Trading Co. Ltd.+Room+NO.+921,+Shen+He+District,+North+Station+Road+No.+77,+guangda+Building,+Shenyang+Liaoning+110012+China"
,1307864,,"BAM BIOTECH CO., LTD.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"No. 268, Heshan Road, Xiamen, Fujian, 361009, China",,/bam-biotech-co-ltd-1307864/,,,,,,,,,,,,Mr. Richard Wang,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Bam Biotech Co., Ltd.+No.+268,+Heshan+Road,+Xiamen+Fujian+361009+China"
,37247513,,TR Agro Research,Amino Acids manufacturer,Raw material,Manufacturer | Supplier,"45-46 K.M. Milestone, Mathura Road, Village-Dundsa, Palwal, Haryana, 121102, India",,/tr-agro-research-37247513/,,,,,,,,,,,,Anoop,tragroindia@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Tr Agro Research+45-46+K.M.+Milestone,+Mathura+Road,+Village-Dundsa,+Palwal+Haryana+121102+India"
,37321611,,SN Medical Centre,Amino Acids manufacturer,Raw material,Trader | Supplier,"Raninagar Police Station, Lalbagh,
 Murshidabad, West Bengal, 742189, India",,/sn-medical-centre-37321611/,,,,,,,,,,,,"Mosibur  Sk	",mosibursk682@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sn Medical Centre+Raninagar+Police+Station,+Lalbagh,\\015\\012+Murshidabad+West Bengal+742189+India"
,3254365,,"Xin Ji Technology Co., Ltd.",Amino Acids manufacturer,Raw material,Exporter | Trader | Service Provider,"No.104, South Section of Limin Road, Shou'an Town Pujiang, Chengdu, Sichuan, 611633, China",,/xin-ji-technology-co-ltd-3254365/,,,,,,,,,,,,Mr. gan lee,leyan2006@163.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Xin Ji Technology Co., Ltd.+No.104,+South+Section+of+Limin+Road,+Shou'an+Town+Pujiang,+Chengdu+Sichuan+611633+China"
,2172718,,"Wuhan Hongyun Chemical Co., Ltd.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"No.888, heping road, Wuhan, Hubei, 430064, China",,/wuhan-hongyun-chemical-co-ltd-2172718/,,,,,,,,,,,export manger,ms. sophia wang,chemsophia@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Wuhan Hongyun Chemical Co., Ltd.+No.888,+heping+road,+Wuhan+Hubei+430064+China"
,1749260,,"Meite Industry Co., Ltd.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"FLAT/RM 1005, WING YUE BLDG., 60-64 DES VOEUX ROAD WEST, Hangzhou, Zhejiang, 310015, China",,/meite-industry-co-ltd-1749260/,,,,,,,,,,,,Qionglou,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Meite Industry Co., Ltd.+FLAT/RM+1005,+WING+YUE+BLDG.,+60-64+DES+VOEUX+ROAD+WEST,+Hangzhou+Zhejiang+310015+China"
,37334662,,Rising Brothers,Amino Acids manufacturer,Raw material,Trader | Supplier,"163, RNT Marg, Opposite Madhumilan, Thanewala Terrace, Squarr, Indore, Madhya Pradesh, 452018, India",,/rising-brothers-37334662/,,,,,,,,,,,,Binu  Mathew,binumathew@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Rising Brothers+163,+RNT+Marg,+Opposite+Madhumilan,+Thanewala+Terrace,+Squarr,+Indore+Madhya Pradesh+452018+India"
,2730005,,"Ningbo Hi-Tech Biochemicals Co., Ltd",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"A03-2, 15-F, World Trade Building, Dongdu Road 29 #,  Ningbo, Zhejiang, 315000, China",,/ningbo-hi-tech-biochemicals-co-ltd-2730005/,,,,,,,,,,,,Mr. hitech pen,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Ningbo Hi-Tech Biochemicals Co., Ltd+A03-2,+15-F,+World+Trade+Building,+Dongdu+Road+29+#,+Ningbo+Zhejiang+315000+China"
,1011113,,DAESANG CO.,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"B/D, No.96-48, Shinsul-Dong, Dongdaemun-Ku, Seoul, Seoul, 130-706, Korea South",,/daesang-co-1011113/,,,,3000,,,,,,,,Mr. SAMUAL LEE,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Daesang Co.+B/D,+No.96-48,+Shinsul-Dong,+Dongdaemun-Ku,+Seoul+Seoul+130-706+Korea South"
,1023083,,TORAY FINE CHEMICALS CO. LTD.,Amino Acids manufacturer,Raw material,Manufacturer,"5TH FLOOR, TORAY BUILDING 8-1, MIHAMA 1-CHOME, URAYASU,  Chiba, Chiba, 279-8555, Japan",,/toray-fine-chemicals-co-ltd-1023083/,,,,,,,,,,,,Mr.,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Toray Fine Chemicals Co. Ltd.+5TH+FLOOR,+TORAY+BUILDING+8-1,+MIHAMA+1-CHOME,+URAYASU,+Chiba+Chiba+279-8555+Japan"
,5233480,,k. m. udyog,Amino Acids manufacturer,Raw material,Trader,"vill+p.o.+p.s. - Chautham Khagaria, Bihar, 851201, India",,/k-m-udyog-5233480/,,,,,,,,,,,,Mr. R. vidyarthi,,,,,https://www.tradeindia.com/,19-11-2025,,,,https://maps.google.com/?q=K. M. Udyog+vill+p.o.+p.s.+-+Chautham+Khagaria+Bihar+851201+India
,1017015,,PEPTISYNTHA SA,Amino Acids manufacturer,Raw material,Manufacturer,"310 rue de ransbeek, b-1120,  Brussels, Provincie Brabant, Belgium",,/peptisyntha-sa-1017015/,,,,,,,,,,,,Mr.,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Peptisyntha Sa+310+rue+de+ransbeek,+b-1120,+Brussels+Provincie Brabant+Belgium"
,3259197,,FDC INTERNATIONAL,Amino Acids manufacturer,Raw material,Trader,"KATTENBERG 137, Kasterlee, Antwerpen, 2460, Belgium",,/fdc-international-3259197/,,,,,,,,,,,COMMERCIAL MANAGER,Mr. MARC MATTHEUSSEN,marc@fdcinternational.be,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Fdc International+KATTENBERG+137,+Kasterlee+Antwerpen+2460+Belgium"
,3037877,,FORTITECH ASIA PACIFIC S/B,Amino Acids manufacturer,Raw material,Manufacturer,"NO. 2, JALAN U8/87, SEKSYEN U8, BUKIT JELUTONG, Shah Alam, Selangor, 40706, Malaysia",,/fortitech-asia-pacific-s-b-3037877/,,,,,,,,,,,,Mr. C. K. Wong,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Fortitech Asia Pacific S/B+NO.+2,+JALAN+U8/87,+SEKSYEN+U8,+BUKIT+JELUTONG,+Shah Alam+Selangor+40706+Malaysia"
,1545670,,"Wuhan Buyour Amino Acid Co., Ltd.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"Room 1003, Unit 1, Block A, Tongcheng Plaza, No.538, Jianshe Ave., Wuhan, Hubei, 430022, China",,/wuhan-buyour-amino-acid-co-ltd-1545670/,,,,,,,,,,,,MR. James Xu,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Wuhan Buyour Amino Acid Co., Ltd.+Room+1003,+Unit+1,+Block+A,+Tongcheng+Plaza,+No.538,+Jianshe+Ave.,+Wuhan+Hubei+430022+China"
,1224800,,"wuxi Smiss Technology Co.,Ltd",Amino Acids manufacturer,Raw material,Manufacturer,"C-28, yangming Hi-Tech Industrial Park, Wuxi, Jiangsu, 214024, China",,/wuxi-smiss-technology-co-ltd-1224800/,,,,,,,,,,,,hell liang liang,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Wuxi Smiss Technology Co.,Ltd+C-28,+yangming+Hi-Tech+Industrial+Park,+Wuxi+Jiangsu+214024+China"
,3245352,,"shandong qidu pharmceutical., ltd.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"No.28, Eastern Renmin Road, Linzi,  Zibo, Shandong Sheng, 255086, China",,/shandong-qidu-pharmceutical-ltd-3245352/,,,,,,,,,,,,Ms. april huang,aprilhx@yahoo.cn,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Shandong Qidu Pharmceutical., Ltd.+No.28,+Eastern+Renmin+Road,+Linzi,+Zibo+Shandong Sheng+255086+China"
,3443033,,Kaunio grudai,Amino Acids manufacturer,Raw material,Manufacturer | Exporter | Trader | Supplier,"H and O Minkovskiu str. 63, 46550 Kaunas-18,  Kaunas, Kauno, 46550, Lithuania",,/kaunio-grudai-3443033/,,,,,,,,,,,,Mr. Eedvinas Celkis,e.celkis@kggroup.eu,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Kaunio Grudai+H+and+O+Minkovskiu+str.+63,+46550+Kaunas-18,+Kaunas+Kauno+46550+Lithuania"
,2772894,,AGRARES iberia SL,Amino Acids manufacturer,Raw material,Exporter,"Rbla Pau., Vilanova i la Geltru, Barcelona, 08800, Spain",,/agrares-iberia-sl-2772894/,,,,,,,,,,,,Mr. Escarra,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Agrares Iberia Sl+Rbla+Pau.,+Vilanova i la Geltru+Barcelona+08800+Spain"
,3809549,,I2CNS plc,Amino Acids manufacturer,Raw material,Exporter | Supplier | Distributor | Service Provider,"Bachstrasse 24,  Urdorf, Zurich, 8902, Switzerland",,/i2cns-plc-3809549/,,,,,,,,,,,CEO,Dr. Sohrab Kheradmandan,info@i2cns.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=I2Cns Plc+Bachstrasse+24,+Urdorf+Zurich+8902+Switzerland"
,317602,33AADPI0559H1Z1,ANBU PHARMACEUTICALS,Animal Extracts manufacturer,Raw material,Manufacturer | Exporter,"85-D, Vethanayagam Street, Puthukudiruppu, Nagercoil.1 Kanyakumari, Tamil Nadu, 629001, India",,/anbu-pharmaceuticals-317602/,http://www.anbuagencies.co.in/,,,23,Rs 6 Crores,,,,,,Proprietor,Mr Immanuel M. Gnanadurai,anbuphar@yahoo.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Anbu Pharmaceuticals+85-D,+Vethanayagam+Street,+Puthukudiruppu,+Nagercoil.1+Kanyakumari+Tamil Nadu+629001+India"
,333118,27AAAFM9874G1ZW,METCO EXPORT INTERNATIONAL,Animal Extracts manufacturer,Raw material,Manufacturer | Exporter | Supplier,"A-401, Koteshwar Palace, Road No. 4, Koledongari, Andheri (East),  Mumbai, Maharashtra, 400057, India",,/metco-export-international-333118/,,,,15,Rs 15 Crores,,,,,,Partner,Mr. Pinank R. Paleja,paleja@metcoexport.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Metco Export International+A-401,+Koteshwar+Palace,+Road+No.+4,+Koledongari,+Andheri+(East),+Mumbai+Maharashtra+400057+India"
,13131442,,Hebei Shuntian Biotechnology Co. Ltd.,Animal Extracts manufacturer,Raw material,Manufacturer | Exporter,"Machang Town, Qing County,  Cangzhou, Hebei, China",,/hebei-shuntian-biotechnology-co-ltd-13131442/,https://suntyfeed.tradeindia.com/,,,100,,,,,,,Marketing Manager,Ms. Erica Wang,erica@stbiol.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Hebei Shuntian Biotechnology Co. Ltd.+Machang+Town,+Qing+County,+Cangzhou+Hebei+China"
,27300774,,EKRATHAI PARTNERSHIP.CO.,Animal Extracts manufacturer,Raw material,Exporter | Trader,"Phonyothin RD, Chiang Rai Maung,  Maha Sarakham, Maha Sarakham, 57000, Thailand",,/ekrathai-partnership-co-27300774/,,,,11,USD 2 Million,,,,,,,Mr. Kittivorachet Klongtong,partnership.ekrathai@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Ekrathai Partnership.Co.+Phonyothin+RD,+Chiang+Rai+Maung,+Maha Sarakham+Maha Sarakham+57000+Thailand"
,7517767,,"Hangzhou Huajin Pharmaceutical Co., Ltd",Animal Extracts manufacturer,Raw material,Manufacturer | Exporter | Trader | Distributor,"317 Wantang Road, Xihu District,  Hangzhou, Zhejiang, 310013, China",,/hangzhou-huajin-pharmaceutical-co-ltd-7517767/,,,,,,,,,,,,Mr. sunshine jin,85259435@qq.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Hangzhou Huajin Pharmaceutical Co., Ltd+317+Wantang+Road,+Xihu+District,+Hangzhou+Zhejiang+310013+China"
,6031874,,Shree Shamliya Enterprise,Animal Extracts manufacturer,Raw material,Exporter,"Savita Nagar Society, Near Chhatdiya Road, Rajula, Gujarat, 365560, India",,/shree-shamliya-enterprise-6031874/,,,,,,,,,,,Proprietor,Mr. Gaurang  Jani,it@shamliyaenterprise.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Shree Shamliya Enterprise+Savita+Nagar+Society,+Near+Chhatdiya+Road,+Rajula+Gujarat+365560+India"
,27152812,,MAAS ANIMAL NUTRITION,Animal Extracts manufacturer,Raw material,Manufacturer | Exporter | Trader | Supplier | Distributor,"At - Pipodara, Ta - Himatnagar, Dist. -, Sabarkantha, Gujarat, 383110, India",,/maas-animal-nutrition-27152812/,,,,,,,,,,,Proprietor,Mr. Asad,maas.hmt@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Maas Animal Nutrition+At+-+Pipodara,+Ta+-+Himatnagar,+Dist.+-,+Sabarkantha+Gujarat+383110+India"
,10872498,,Brazilglobal Foods,Animal Extracts manufacturer,Raw material,Manufacturer | Exporter | Supplier,"Rua Nove de Agosto, 700 Marechal C̢ndido Rondon - PR CEP: Sao Paulo, Estado de Sao Paulo, 85960, Brazil",,/brazilglobal-foods-10872498/,,,,5000,USD 100000000000 Billion,,,,,,manager,Mr jose lima,brazilglobalfoods@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Brazilglobal Foods+Rua+Nove+de+Agosto,+700+Marechal+C\303\242ndido+Rondon+-+PR+CEP:+Sao Paulo+Estado de Sao Paulo+85960+Brazil"
,9845573,,"Shandong LVHUAN Power Equipment Co.,Ltd",Animal Extracts manufacturer,Raw material,Exporter | Trader | Supplier | Service Provider,,,/shandong-lvhuan-power-equipment-co-ltd-9845573/,,,,,,,,,,,,Ella  Yuan,ella@sd-energy.cn,,,,https://www.tradeindia.com/,19-11-2025,,,,
,1811187,,"Ruland Chemistry Co., Ltd.",Animal Extracts manufacturer,Raw material,Manufacturer | Exporter,"Rm1201, Heping Mansion, No.22 East Beijing Road, Nanjing, Jiangsu, 210008, China",,/ruland-chemistry-co-ltd-1811187/,,,,,,,,,,,Sales,Ms. Mariah,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Ruland Chemistry Co., Ltd.+Rm1201,+Heping+Mansion,+No.22+East+Beijing+Road,+Nanjing+Jiangsu+210008+China"
,12223205,,Leapfrog Market Agency (Pty) Ltd.,Animal Extracts manufacturer,Raw material,Exporter | Trader,"No 4, Fortune Road, City Deep Johannesburg,  Johannesburg, Gauteng, 20149, South Africa",,/leapfrog-market-agency-pty-ltd-12223205/,,,,15,,,,,,,,Mr. Nasim  Ahmed,nasim.tradingsa@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Leapfrog Market Agency (Pty) Ltd.+No+4,+Fortune+Road,+City+Deep+Johannesburg,+Johannesburg+Gauteng+20149+South Africa"
,1915543,,"Sinoway International (Jiangsu) Co., Ltd.",Animal Extracts manufacturer,Raw material,Manufacturer | Exporter,"17, Beijing Road (west), Nanjing, Jiangsu, 210024, China",,/sinoway-international-jiangsu-co-ltd-1915543/,,,,,,,,,,,,Mr. Zhendong Tao,dongdaboy@hotmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sinoway International (Jiangsu) Co., Ltd.+17,+Beijing+Road+(west),+Nanjing+Jiangsu+210024+China"
,1867533,,"Linyi Taihao International Trade Co., Ltd.",Animal Extracts manufacturer,Raw material,Manufacturer | Exporter | Trader,"No.313, Tongda Road, Linyi, Shandong, 276000, China",,/linyi-taihao-international-trade-co-ltd-1867533/,,,,,,,,,,,,Ms. xiang serena,karen_love2008@yahoo.com.cn,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Linyi Taihao International Trade Co., Ltd.+No.313,+Tongda+Road,+Linyi+Shandong+276000+China"
,4000157,,"ShaanXi YongYuan Bio-Tech Co., Ltd.",Animal Extracts manufacturer,Raw material,Manufacturer | Exporter | Trader,"69, Jinye Road Hi-Tech Zone,  Xian, Shaanxi, 710077, China",,/shaanxi-yongyuan-bio-tech-co-ltd-4000157/,,,,50,Rs 1 Lakhs,,,,,,,Kiki,2137810988@qq.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Shaanxi Yongyuan Bio-Tech Co., Ltd.+69,+Jinye+Road+Hi-Tech+Zone,+Xian+Shaanxi+710077+China"
